behavior_score,amortization_term,recovery_amount,ead,lgd,recovery_origin_code,collateral_type_code,survival_time_1,survival_time_2
24.98,180,13197.7,21048.09,0.6493787802,1,2,77,39
52.0,300,0.0,85086.22,1.0,4,2,12,1
1.0,236,21249.9,9862.08,0.0,3,2,47,21
2.0,360,68587.79,74247.81,0.076231474,5,2,12,1
18.0,339,0.0,178297.67,1.0,5,2,23,5
53.0,300,0.0,46861.27,1.0,4,2,25,6
22.0,240,11051.22,11524.44,0.0410622989,3,2,31,24
1.0,180,0.0,87375.04,1.0,5,2,61,2
0.0,300,0.0,45323.61,1.0,4,2,16,18
32.0,360,0.0,149117.31,1.0,5,2,13,1
8.0,360,138830.25,151763.17,0.0852177771,5,2,29,5
1.0,300,0.0,60197.08,1.0,4,2,16,4
0.0,360,0.0,164165.07,1.0,5,2,17,3
24.98,240,126549.88,103794.8,0.99079207,5,2,19,28
10.0,240,8286.19,8976.78,0.0769307034,3,2,54,10
2.0,360,80871.78,82883.6,0.0242728356,5,2,36,0
93.0,230,8256.85,9612.49,0.9107005573,3,2,28,52
1.0,240,0.0,100944.13,0.7568307697,4,2,11,5
1.0,240,0.0,34604.35,0.6634499228,5,2,17,12
91.0,222,13549.34,12653.85,0.9519134493,3,4,30,53
2.0,180,90068.15,126237.97,0.6398646594,5,2,34,33
1.0,234,13511.29,14117.12,0.9617089038,3,2,14,60
1.0,180,75879.88,66650.84,0.6481811381,5,2,21,25
1.0,240,26316.66,26480.79,1.0,3,4,22,33
90.0,240,23623.43,25855.3,0.0863215666,4,2,55,17
94.0,229,15137.15,17867.94,0.9252538345,3,2,26,57
24.98,240,84930.9,84454.82,0.0,4,2,22,0
24.98,240,19945.74,19898.12,0.0,4,2,20,6
14.0,300,0.0,53627.07,1.0,4,2,32,1
1.0,300,0.0,36306.48,1.0,4,2,18,1
1.0,240,10902.7,11930.72,0.0861657972,3,2,40,15
0.0,252,0.0,48502.08,0.0,4,2,14,20
96.0,240,46011.33,50311.49,0.0854707344,4,2,49,4
13.0,360,116041.73,113993.02,0.0,5,2,16,13
10.0,360,0.0,51353.72,0.7857399338,5,2,20,1
24.98,240,84687.21,81731.19,0.0,5,2,22,3
1.0,240,51790.42,44418.25,0.0,5,2,8,14
7.0,240,0.0,76503.29,1.0,4,2,25,1
0.0,240,19117.88,16745.17,0.0,4,2,7,19
1.0,240,0.0,41014.3,0.0,5,2,34,17
1.0,120,16851.56,16324.8,0.0,5,2,10,3
4.0,240,19221.74,19926.32,0.963988333,3,2,19,42
24.98,204,8832.83,9847.77,0.0074613901,4,3,60,6
18.0,194,20060.18,21700.27,0.0,4,3,27,16
1.0,240,247331.37,233997.81,0.0,5,2,32,5
1.0,222,13550.35,12643.91,0.9635951221,3,4,30,53
2.0,240,43467.1,41632.57,0.0,5,2,42,4
70.0,204,58517.55,59637.69,0.0,4,3,46,2
24.98,240,0.0,80217.1,1.0,4,2,9,10
1.0,240,0.0,56643.86,1.0,4,2,35,8
5.0,300,0.0,44375.5,1.0,4,2,27,6
24.0,240,0.0,42174.77,1.0,4,2,51,2
1.0,306,0.0,74168.32,1.0,5,2,10,5
24.98,300,0.0,48786.21,1.0,4,2,9,8
94.0,225,19560.93,14579.56,0.9483948761,3,4,22,26
1.0,360,0.0,104140.16,1.0,5,2,14,17
94.0,240,11057.87,11477.15,0.0,3,2,31,24
89.0,300,0.0,32437.76,1.0,4,2,13,3
94.0,240,84957.28,71963.86,0.0,5,2,11,22
1.0,180,0.0,118598.82,1.0,5,2,23,3
10.0,300,57114.44,56828.5,0.0,4,2,7,5
12.0,300,78801.06,77386.03,0.0,4,2,18,3
1.0,236,21260.47,10913.28,0.0,3,2,45,23
25.0,240,17241.18,20877.2,0.7839982371,4,2,37,30
60.0,300,0.0,43617.88,1.0,4,2,24,4
1.0,240,13818.67,12661.13,0.0,4,2,54,11
1.0,300,0.0,16040.72,1.0,4,2,32,6
91.0,240,164796.35,158149.17,0.0,5,2,17,8
96.0,360,0.0,148520.89,1.0,5,2,38,5
2.0,360,0.0,121872.13,1.0,5,2,15,10
96.0,120,59579.82,57456.52,0.0,5,2,21,3
10.0,120,177841.33,212191.55,0.1618830722,1,2,12,1
26.0,240,0.0,85150.1,1.0,4,2,15,4
1.0,300,0.0,57169.16,1.0,4,2,12,1
26.0,360,84684.3,86399.96,0.0198571851,5,2,21,1
94.0,232,15189.29,18071.38,0.9180018349,3,2,24,59
1.0,240,0.0,46348.28,0.7155795463,4,2,26,22
1.0,240,72554.26,67184.45,0.0,4,2,29,8
1.0,240,132864.75,131051.23,0.0,5,2,24,3
1.0,180,40332.4,38952.29,0.0,1,2,89,1
94.0,224,14961.61,17840.36,0.9014229533,3,2,17,55
94.0,180,32631.44,33645.62,0.0,5,2,33,3
94.0,228,54513.56,70950.02,0.7022634201,4,2,34,42
0.0,300,0.0,74048.99,1.0,4,2,13,14
0.0,360,89347.09,72314.38,0.0,5,2,20,19
91.0,180,57404.5,57631.14,0.0,4,2,10,1
0.0,300,67783.45,65350.16,0.0,4,2,11,6
13.0,300,88093.9,88093.1,0.0,4,2,10,2
0.0,240,152627.49,114456.48,0.0,5,2,20,23
26.0,240,10239.8,11556.87,0.1139642481,3,2,34,21
91.0,204,47376.03,61826.21,0.7434446881,4,3,49,44
24.98,240,29648.85,33223.59,0.0258851297,5,2,34,1
8.0,240,0.0,50475.4,1.0,4,2,13,1
34.0,300,0.0,52010.55,0.8923026445,4,2,11,8
91.0,300,26050.67,26091.04,0.0015472745,4,2,22,0
13.0,240,52266.58,53653.21,0.0,4,2,24,1
24.98,360,0.0,166431.34,1.0,5,2,12,2
94.0,234,11788.54,13047.56,0.0,3,2,54,20
24.98,240,327092.06,265682.31,0.0,1,2,20,15
24.98,180,43218.64,38984.61,0.0,1,2,37,6
24.98,300,0.0,78649.62,1.0,4,2,11,5
1.0,240,10157.67,11043.85,0.0802419446,3,2,38,16
9.0,360,0.0,150672.56,1.0,5,2,22,5
56.0,240,0.0,243594.56,1.0,5,2,26,1
1.0,120,76461.92,82036.24,0.0679494818,5,2,26,7
4.0,230,8256.86,9612.49,0.9064404748,3,2,28,52
30.0,230,10496.9,11653.71,0.9339669513,3,4,38,46
1.0,222,11446.87,4339.82,0.8721767262,3,2,12,53
64.0,300,0.0,64987.45,1.0,4,2,12,1
1.0,240,135100.18,135174.82,0.0,5,2,7,2
24.98,204,80973.41,74569.24,0.0,4,3,53,8
1.0,231,7856.3,9027.41,0.1297282388,3,2,57,21
68.0,218,33390.38,17724.5,0.9266659144,3,4,24,40
1.0,240,10157.13,12015.56,0.8670349114,3,2,22,32
1.0,236,17410.11,21821.0,0.8870752944,3,4,19,45
1.0,240,60703.4,55276.55,0.0,5,2,46,16
24.98,240,85025.05,81628.28,0.0,5,2,24,4
1.0,300,0.0,71233.8,1.0,4,2,11,8
1.0,236,21260.47,10910.87,1.0,3,2,43,25
1.0,234,14892.43,15231.22,0.0222431296,3,2,61,19
94.0,236,3485.42,5660.88,0.8830552847,3,4,18,64
1.0,240,0.0,59854.77,0.6934148966,5,2,30,15
0.0,240,215341.29,181611.06,0.0,5,2,8,17
0.0,240,0.0,66406.27,1.0,5,2,10,18
24.98,360,0.0,52590.59,1.0,5,2,12,1
1.0,300,0.0,44010.46,1.0,4,2,14,16
93.0,240,16423.79,18661.49,0.9382385865,3,2,20,35
24.98,240,75981.32,72213.14,0.0,5,2,22,5
95.0,240,61884.52,61870.32,0.0,4,2,7,0
24.98,200,0.0,11306.0,0.9533265523,3,4,20,11
1.0,240,0.0,53897.38,0.7922922652,5,2,42,14
4.0,220,10223.84,11390.42,0.9508657275,3,4,18,61
8.0,119,0.0,99973.78,1.0,5,2,30,1
24.98,300,67529.66,65498.14,0.0,4,2,11,6
94.0,220,10518.21,11390.42,0.9293625696,3,4,18,61
1.0,180,55362.51,47637.07,0.0,5,2,38,12
2.0,240,0.0,35056.57,1.0,5,2,30,2
47.0,180,31772.54,38102.31,0.0,5,2,47,11
24.98,240,96279.99,88200.47,0.0,1,2,15,6
96.0,234,14450.06,17259.43,0.9302010553,3,4,24,34
24.98,300,0.0,91420.11,1.0,4,2,7,2
17.0,240,0.0,38051.45,0.7256946266,5,2,13,55
61.0,300,0.0,42417.75,1.0,4,2,10,7
94.0,218,21845.84,37692.1,0.7295223359,5,2,22,34
1.0,236,14260.37,14379.57,0.9612512752,3,2,30,53
1.0,144,0.0,4795.31,0.5484463947,4,3,95,7
24.98,180,5483.87,6473.89,0.0102210643,5,2,46,3
1.0,235,13081.03,13390.81,0.9455843224,3,2,21,54
94.0,228,11797.43,17935.74,0.8558303142,3,4,32,41
4.0,228,13868.17,16678.17,0.1684837125,3,4,67,4
32.0,240,0.0,48329.21,1.0,4,2,28,5
24.98,360,0.0,203769.95,1.0,5,2,13,4
1.0,360,0.0,165694.37,0.8694039007,5,2,10,8
1.0,240,10249.71,12125.1,0.9590642551,3,2,21,34
92.0,180,76309.28,81738.34,0.0,5,2,18,6
23.0,240,0.0,78635.81,1.0,5,2,22,4
65.0,120,0.0,47339.06,1.0,1,2,15,3
1.0,360,67932.83,63531.11,0.0,5,2,10,6
1.0,313,0.0,113511.3,1.0,4,2,34,5
2.0,240,0.0,60592.61,1.0,5,2,39,24
45.0,360,0.0,147775.85,1.0,5,2,23,3
0.0,240,70008.63,58772.74,0.0,5,2,20,15
1.0,300,0.0,75969.3,1.0,4,2,12,9
38.0,240,10009.05,10522.2,0.0487683184,3,2,56,2
24.98,240,135286.51,142186.72,0.0485292157,5,2,17,5
3.0,240,16832.22,21912.3,0.6613816866,1,2,65,34
94.0,230,7419.47,11425.6,0.894296142,3,4,19,61
17.0,240,0.0,65305.82,1.0,4,2,16,2
1.0,240,133755.94,157631.84,0.1514662266,5,2,28,15
24.98,228,24151.86,14117.0,0.8870801162,3,4,14,60
54.0,180,15554.25,17038.24,0.087097611,1,2,80,1
8.0,240,31506.75,36791.2,0.7457137771,4,2,25,39
1.0,360,0.0,176222.6,1.0,5,2,10,16
24.98,240,44183.36,36998.86,0.0,5,2,13,16
1.0,236,18396.85,17154.71,0.9562831432,3,2,24,41
94.0,240,37934.08,36322.07,0.0,4,2,25,8
1.0,240,91350.39,86610.61,0.0,5,2,28,5
2.0,225,11346.01,11552.56,0.0,3,2,49,19
0.0,240,10238.93,11381.12,1.0,3,2,30,25
1.0,228,24464.19,14198.0,0.8520157769,3,4,14,60
37.0,204,0.0,20590.82,1.0,4,3,72,3
1.0,360,50237.37,52468.36,0.0425206734,5,2,16,8
1.0,216,11014.63,11623.32,1.0,3,4,23,36
5.0,240,10239.8,10993.28,0.0685400536,3,2,48,7
24.98,180,57585.96,53911.75,0.0,5,2,32,14
24.98,240,54891.12,56458.23,0.0,4,2,56,4
1.0,295,122057.03,113727.97,0.0,5,2,9,6
24.98,222,26660.71,6247.0,0.0,3,2,26,17
1.0,300,0.0,41280.02,1.0,4,2,18,9
3.0,240,0.0,87487.51,1.0,5,2,34,1
70.0,300,0.0,93107.29,1.0,4,2,28,4
52.0,214,51975.4,50698.06,0.0,5,2,25,11
0.0,240,0.0,177138.68,1.0,5,2,21,3
91.0,240,28560.58,15955.18,0.9585582864,3,2,34,29
2.0,300,0.0,43711.28,1.0,4,2,43,2
1.0,240,70389.83,71105.17,0.0,5,2,12,5
96.0,240,27136.35,30248.51,0.1028863901,5,2,50,1
24.98,120,27109.53,25528.0,0.0,1,2,50,4
70.0,236,5128.29,6401.01,0.884299509,3,4,31,51
1.0,240,54759.35,64693.68,0.1535595131,5,2,35,13
1.0,239,0.0,194413.98,1.0,5,2,14,1
7.0,236,15858.36,17726.06,0.9359011534,3,2,19,52
0.0,240,112408.55,77066.19,1.0,5,2,8,55
94.0,240,130728.04,130199.42,0.0,1,2,56,1
5.0,240,10249.66,10981.4,0.0,3,2,39,16
0.0,300,0.0,50214.9,1.0,4,2,18,4
4.0,240,0.0,32435.91,1.0,5,2,56,7
1.0,240,17435.49,20313.88,1.0,3,2,33,29
44.0,220,3982.09,6485.87,0.8396082561,3,4,17,65
1.0,215,0.0,115168.08,0.6777779256,5,2,32,1
0.0,240,0.0,75695.76,1.0,5,2,19,18
2.0,240,64715.0,69720.67,0.0,4,2,46,17
26.0,230,7788.13,8790.29,0.1140076152,3,2,51,16
24.98,300,343692.32,334508.57,0.0,5,2,15,3
1.0,231,7861.28,8863.81,0.9765676385,3,2,52,26
1.0,240,0.0,81841.43,1.0,5,2,26,12
1.0,300,0.0,90424.6,1.0,4,2,25,2
0.0,240,0.0,66868.03,1.0,4,2,20,28
90.0,218,28329.09,24276.11,0.0,3,4,39,17
94.0,200,3035.59,5839.1,0.8422102721,3,4,18,64
64.0,236,14258.85,14394.42,0.9493894162,3,2,29,54
4.0,236,16103.56,19714.99,0.920132346,3,2,14,60
5.0,240,19484.56,19255.68,0.0,5,2,22,4
24.98,180,149908.15,146773.96,0.0,5,2,28,1
1.0,300,0.0,53382.83,1.0,4,2,27,8
24.98,240,27683.7,29117.32,0.0,1,2,42,12
24.98,240,66975.17,66203.88,0.0,5,2,33,1
0.0,240,343163.4,317080.41,0.0,5,2,16,7
24.98,240,0.0,54332.47,0.8466227855,4,2,9,2
16.0,300,0.0,89212.87,1.0,4,2,15,6
0.0,240,0.0,125746.55,0.8417453476,5,2,10,1
13.0,218,33805.8,17777.81,0.9145417799,3,4,24,40
94.0,240,11051.22,11524.55,0.0,3,2,31,24
4.0,240,10512.65,9019.61,0.0,3,4,35,18
24.98,175,6424.58,135997.15,0.9521863274,5,2,13,9
5.0,300,0.0,70646.72,1.0,4,2,14,2
0.0,300,71835.47,63004.87,0.0,4,2,8,20
24.98,240,58320.28,59851.68,0.0,1,2,31,10
1.0,360,118881.75,119527.82,0.0054051852,5,2,31,15
1.0,240,0.0,48128.84,0.7741989634,4,2,18,24
24.98,300,52837.32,55999.36,0.0564656453,4,2,14,3
1.0,360,252221.1,252382.66,0.0006401391,5,2,26,0
24.98,240,2231.02,13512.71,0.7711324108,4,2,32,28
2.0,315,0.0,81725.6,1.0,5,2,14,15
56.0,300,63322.74,63400.34,0.0012239682,4,2,13,1
77.0,240,0.0,49105.71,1.0,4,2,52,1
1.0,240,0.0,65937.24,1.0,5,2,36,1
52.0,240,98530.66,96221.23,0.0,5,2,27,3
74.0,300,42717.04,43715.89,0.0228486713,4,2,8,1
24.98,228,19648.24,20315.25,0.0,3,2,25,11
0.0,300,0.0,45905.12,1.0,4,2,26,11
47.0,232,15895.08,18948.36,0.9208939454,3,2,24,59
2.0,240,64652.88,78187.52,0.7524831197,4,2,17,30
24.98,240,27519.22,32084.56,0.0,5,2,24,18
94.0,240,16267.54,17777.1,0.0,4,2,37,19
56.0,240,76387.85,69269.73,0.0,4,2,42,14
93.0,240,0.0,38035.7,0.0,5,2,22,15
0.0,240,0.0,61644.43,0.9643713686,5,2,25,29
2.0,240,69633.26,68898.92,0.0,5,2,38,8
24.98,240,46379.14,49803.71,0.0,4,2,30,20
2.0,300,70377.6,68000.93,0.0,4,2,9,6
1.0,300,0.0,72290.86,1.0,4,2,21,12
24.98,300,0.0,78454.49,1.0,4,2,17,5
24.98,240,50431.93,56339.25,0.0,5,2,27,7
17.0,240,0.0,48092.4,1.0,5,2,51,1
1.0,224,21311.48,15422.23,0.9429440489,3,2,18,40
1.0,240,0.0,62825.72,0.7274452525,5,2,25,6
8.0,120,0.0,52500.21,1.0,5,2,14,2
1.0,300,0.0,69170.34,1.0,4,2,25,3
94.0,180,76134.76,81507.66,0.0,5,2,8,2
24.98,240,76880.47,65980.39,0.0,5,2,21,15
70.0,360,137126.13,150638.68,0.0897017287,5,2,13,5
1.0,180,82169.23,106541.19,0.6194780298,5,2,34,25
38.0,300,0.0,60340.52,1.0,4,2,33,1
65.0,240,30525.09,32068.36,0.0,5,2,23,3
1.0,275,80447.47,77711.9,0.0,4,2,19,7
1.0,240,0.0,64175.47,1.0,5,2,39,8
94.0,240,108059.2,111087.99,0.0,5,2,11,1
94.0,240,52116.01,54822.56,0.0,5,2,34,4
1.0,303,0.0,50465.86,0.7754938349,5,2,22,22
68.0,180,156957.68,179842.36,0.0,5,2,38,21
1.0,240,94965.01,43630.18,1.0,1,2,24,55
24.98,218,14775.38,9545.99,0.9269745726,3,4,17,32
96.0,360,0.0,109675.49,1.0,5,2,12,1
1.0,360,0.0,135043.72,1.0,5,2,12,3
4.0,180,96744.6,94096.06,0.0,4,2,49,3
79.0,240,101031.83,102445.5,0.0,5,2,22,2
94.0,300,0.0,19492.11,1.0,4,2,30,4
1.0,228,16095.37,18278.35,0.1194298172,3,2,52,19
26.0,300,0.0,65969.02,1.0,4,2,20,3
65.0,300,0.0,43014.03,1.0,4,2,25,3
24.98,60,9893.93,24797.37,0.0551298266,1,2,39,9
37.0,240,20748.79,20935.45,0.0089159774,3,4,58,4
1.0,360,0.0,102520.18,1.0,4,2,19,0
24.98,300,79153.05,76820.1,0.0,4,2,9,5
24.98,96,63195.64,109824.31,0.5976093868,5,2,9,35
1.0,236,21262.15,9851.58,0.9839660237,3,2,28,40
94.0,240,15475.24,15662.11,0.0,4,2,40,3
1.0,300,0.0,76413.68,1.0,4,2,16,14
70.0,180,171788.81,201647.96,0.0,5,2,33,5
1.0,234,14892.42,15970.04,0.9888860642,3,2,22,58
13.0,360,41826.97,38106.09,0.0,5,2,10,8
22.0,240,0.0,23041.55,1.0,4,2,22,5
1.0,231,7849.39,9233.37,1.0,3,2,53,25
93.0,240,37536.02,37225.89,0.0,4,2,15,2
24.98,240,115060.23,100468.52,0.0,1,2,56,16
61.0,360,0.0,65147.44,1.0,5,2,23,1
24.98,240,248482.66,244593.65,0.0,4,2,32,2
0.0,180,88660.88,89998.4,0.7471102177,5,2,7,40
95.0,180,0.0,104370.96,1.0,5,2,70,2
24.98,300,89415.86,87538.65,0.0,4,2,10,4
1.0,240,249817.4,277086.6,0.0984139976,5,2,24,4
1.0,226,8926.43,10226.05,0.0,4,2,60,19
1.0,300,40362.63,35042.28,0.0,4,2,23,19
1.0,240,28502.98,26600.12,0.0,4,2,36,9
1.0,360,0.0,178736.03,1.0,5,2,20,6
1.0,300,148121.83,139658.4,0.0,5,2,8,6
18.0,300,0.0,72353.11,1.0,4,2,8,8
83.0,240,121050.5,123411.8,0.0,5,2,20,1
88.0,236,18471.22,17238.14,0.9356479295,3,2,24,41
1.0,300,0.0,53552.81,1.0,4,2,15,25
24.98,240,10294.18,9782.74,0.0,4,2,51,5
24.98,180,26943.46,26170.87,0.0,5,2,47,2
58.0,204,28241.59,28170.94,0.0,4,2,24,6
3.0,240,0.0,126702.53,1.0,5,2,31,1
3.0,240,10139.33,11080.73,0.0849583015,3,2,47,7
1.0,300,37386.48,52878.13,0.2929689458,4,2,30,6
24.98,156,9805.24,10456.58,0.0622899648,1,2,115,7
1.0,120,48687.93,44520.59,0.0,4,2,30,8
4.0,240,10516.45,5265.32,0.0,3,4,35,18
1.0,360,0.0,99704.71,1.0,5,2,7,8
24.98,240,76505.47,67647.32,0.0,5,2,13,11
7.0,180,79857.22,79244.58,0.0,5,2,24,2
7.0,192,36330.78,69240.55,0.6590568418,5,2,20,42
1.0,236,21262.15,9851.6,0.9841599334,3,2,28,40
0.0,246,0.0,60872.53,1.0,4,2,32,16
2.0,240,0.0,64359.75,1.0,4,2,8,15
24.98,240,33409.88,37553.03,0.0,5,2,19,10
18.0,240,11109.48,11445.97,0.9407179994,3,2,25,29
95.0,240,0.0,62100.64,1.0,4,2,46,1
0.0,300,0.0,49033.13,1.0,4,2,15,6
1.0,236,21262.15,9851.6,0.9799626457,3,2,28,40
94.0,234,13493.09,14307.84,0.9249963656,3,2,14,60
1.0,300,18241.05,16642.9,0.8376838677,4,2,18,31
90.0,221,26178.94,20171.85,0.9232648468,3,4,31,33
52.0,240,0.0,37822.6,1.0,5,2,29,26
1.0,360,79846.18,89042.31,0.1032782056,5,2,14,13
24.98,240,95787.98,85689.65,0.0,4,2,16,9
24.98,240,105713.55,92748.04,0.0,5,2,10,11
1.0,360,0.0,63769.17,1.0,5,2,15,5
1.0,240,0.0,77586.78,1.0,4,2,13,7
0.0,240,0.0,82350.23,1.0,4,2,29,25
10.0,236,21308.33,13213.84,0.9300400186,3,2,7,66
24.98,300,82180.56,78236.19,0.0,4,2,9,8
93.0,216,15160.55,15390.84,0.0149627961,5,2,37,5
47.0,240,116280.11,128983.0,0.0,5,2,13,17
70.0,240,19707.55,22291.33,0.9073397594,3,2,15,42
0.0,300,55860.15,48465.29,0.0,4,2,15,22
1.0,236,21260.47,9757.69,0.9754460328,3,2,28,40
92.0,240,44993.0,53183.13,0.0,1,2,105,12
1.0,240,38769.85,28224.29,1.0,4,2,27,38
1.0,300,59006.15,57186.53,0.0,4,2,7,5
90.0,240,19221.85,19711.64,0.951114164,3,2,27,34
29.0,300,0.0,52236.28,1.0,4,2,25,6
1.0,360,140364.77,138802.99,0.0,5,2,15,3
24.98,240,31383.82,35604.08,0.0,4,2,21,19
89.0,204,33174.8,40306.42,0.6767331494,1,2,42,33
0.0,360,0.0,140072.37,1.0,5,2,11,9
1.0,120,16331.95,9385.86,0.9047950854,3,4,18,52
71.0,300,0.0,69732.67,1.0,4,2,19,1
24.98,218,33187.42,15725.63,0.9208203423,3,4,22,43
24.98,204,89069.18,97940.83,0.0,5,2,26,6
5.0,360,0.0,186292.19,1.0,5,2,21,2
21.0,300,0.0,68258.86,1.0,4,2,21,1
8.0,240,43590.46,42195.04,0.0,4,2,26,5
56.0,360,146631.43,152566.32,0.0389003943,5,2,15,3
10.0,240,69017.41,77709.76,0.792998317,5,2,18,32
24.98,240,70650.92,70186.84,0.0,4,2,17,1
1.0,300,60133.59,56939.44,0.0,4,2,9,9
1.0,204,21236.59,16951.5,0.0,4,3,66,19
1.0,300,61773.1,53090.33,0.0,4,2,18,23
93.0,230,13655.23,16053.32,0.9167013428,3,2,23,53
0.0,300,0.0,35744.72,1.0,4,2,14,7
22.0,360,46441.0,49448.22,0.0608155359,5,2,29,6
61.0,236,3545.72,5938.93,0.8942115836,3,4,27,55
68.0,218,33729.98,18075.86,0.8479458239,3,4,24,40
1.0,300,0.0,102792.56,1.0,4,2,17,2
24.98,180,77091.91,57768.24,0.0,5,2,27,22
71.0,240,34675.45,34816.01,0.0040372231,4,2,23,7
91.0,180,24496.9,23841.42,0.0,4,2,35,11
41.0,300,0.0,70703.77,1.0,4,2,23,4
90.0,240,34043.56,35062.45,0.0290592928,4,2,44,4
2.0,240,44592.45,45460.88,0.0,5,2,11,1
24.98,236,10041.01,7449.14,0.9732183849,3,2,15,29
0.0,240,168929.69,144615.35,0.0,5,2,7,14
1.0,235,13119.93,13306.41,1.0,3,2,16,65
77.0,360,0.0,128659.96,1.0,5,2,29,2
2.0,240,0.0,110274.37,1.0,5,2,18,6
24.98,240,30634.71,29366.73,0.0,4,2,35,10
24.98,158,63510.65,40148.83,0.9631052478,5,2,24,32
0.0,360,124687.36,124207.95,0.0,5,2,26,7
5.0,240,0.0,54655.79,1.0,4,2,27,3
90.0,221,26178.95,20171.85,0.9232648468,3,4,31,33
24.98,240,114921.17,112151.57,0.0,4,2,21,2
1.0,300,0.0,70746.89,1.0,4,2,24,4
1.0,236,20595.49,21627.0,1.0,3,4,22,42
7.0,240,41719.64,44069.8,0.0,4,2,16,5
24.98,224,62943.97,62272.96,0.0,5,2,27,1
0.0,120,147922.23,134465.36,0.0,5,2,14,21
24.98,180,32982.9,36844.52,0.0,1,2,32,21
34.0,240,0.0,33514.09,0.6499155712,1,2,97,38
0.0,360,0.0,129637.71,1.0,5,2,15,2
52.0,204,47672.7,52223.72,0.0,4,3,35,19
24.98,240,75414.64,67330.95,0.0,5,2,21,11
2.0,300,0.0,43569.12,1.0,4,2,13,10
42.0,360,0.0,153647.54,1.0,5,2,9,3
0.0,240,61509.56,64472.24,0.0459528008,5,2,59,2
4.0,360,147346.23,153315.98,0.0,5,2,18,1
1.0,300,0.0,26476.77,0.8400754298,4,2,7,24
1.0,222,7641.54,5537.82,0.9322874344,3,2,17,55
4.0,240,43781.0,48512.21,0.0,4,2,26,18
70.0,240,43283.03,50789.15,0.1477898331,4,2,61,7
30.0,120,128122.04,110366.2,0.0,1,2,11,5
30.0,240,0.0,78885.14,1.0,5,2,29,1
4.0,240,10509.93,9030.17,0.0,3,4,35,18
17.0,240,19221.72,19904.65,0.967972308,3,2,19,42
1.0,240,32165.39,30703.51,0.0,5,2,17,22
1.0,240,20754.97,22496.8,0.0774256783,3,2,45,11
24.98,240,145343.64,138774.31,0.0,5,2,13,14
1.0,236,21262.15,9851.6,0.9827611758,3,2,28,40
1.0,240,0.0,43934.81,1.0,5,2,53,4
93.0,240,36660.43,35918.33,0.0,4,2,20,9
24.98,300,62739.32,60330.74,0.0,4,2,8,4
1.0,236,21260.47,10914.74,0.9432721256,3,2,41,27
5.0,240,0.0,66906.56,0.8029627355,4,2,14,1
24.98,240,101052.56,118866.92,0.0,1,2,40,7
96.0,230,20374.92,22027.0,0.8985762927,3,2,28,31
0.0,218,28572.13,16761.77,0.9273853537,3,2,29,46
93.0,240,77831.25,76882.54,0.0,4,2,22,1
24.98,300,0.0,86100.49,1.0,4,2,12,1
13.0,232,15421.74,9528.41,0.9626947203,3,2,27,36
24.98,240,69795.8,68130.19,0.0,4,2,17,3
1.0,225,93738.06,96417.46,0.0277895726,5,2,26,1
1.0,300,61761.5,55119.91,0.0,4,2,7,17
94.0,236,13141.11,14253.17,0.9391482737,3,2,11,57
2.0,120,10500.59,28734.07,1.0,1,2,43,44
4.0,240,10516.15,8971.61,0.0,3,4,35,18
1.0,72,23834.75,17746.24,0.0,5,2,33,18
90.0,218,28329.51,24262.14,0.0,3,4,39,17
1.0,300,0.0,47676.76,1.0,4,2,18,8
1.0,228,13214.58,12062.69,0.976310425,3,2,23,39
1.0,360,0.0,347333.17,1.0,5,2,16,4
4.0,240,10514.86,8995.64,0.0,3,4,35,18
1.0,240,68514.53,56540.72,0.9225681076,4,2,8,31
94.0,240,10481.31,12150.21,0.8824234314,3,2,23,30
2.0,300,0.0,64118.3,1.0,4,2,40,2
13.0,234,19894.61,23217.55,0.9515517356,3,4,21,38
1.0,350,0.0,107289.05,1.0,5,2,13,2
60.0,300,0.0,68690.33,1.0,4,2,28,4
1.0,240,83116.05,92702.52,0.1034111047,5,2,28,4
24.98,240,19221.72,19713.74,0.9328113285,3,2,35,26
24.98,300,0.0,62011.5,1.0,4,2,8,5
23.0,300,0.0,45248.8,1.0,4,2,22,1
8.0,360,0.0,218336.67,1.0,5,2,21,1
1.0,240,47608.41,48049.09,0.0,5,2,22,0
24.98,240,19937.96,18327.87,0.0,4,2,24,12
24.98,299,109951.15,120267.21,0.0857761646,5,2,7,1
24.98,360,0.0,95008.94,1.0,5,2,11,4
94.0,240,21193.82,28752.99,0.8818526352,3,4,18,36
52.0,300,0.0,45989.74,1.0,4,2,22,1
86.0,120,0.0,40592.43,1.0,5,2,38,21
65.0,240,0.0,82598.36,1.0,5,2,33,3
2.0,360,267050.07,267764.27,0.0026672715,5,2,9,8
38.0,360,0.0,82477.62,1.0,5,2,24,0
9.0,218,32642.34,15691.5,0.9175419813,3,4,22,43
94.0,240,49207.19,59757.98,0.7064226548,5,2,17,27
0.0,240,54739.75,47783.18,0.0,5,2,22,22
2.0,216,17895.12,16333.65,0.9562694193,3,4,26,29
4.0,232,15180.72,18143.08,0.9149058484,3,2,24,59
5.0,240,0.0,96467.61,1.0,5,2,21,2
24.98,222,26706.62,6200.36,0.947157907,3,2,16,27
1.0,240,24926.05,20567.29,0.0,4,2,45,23
0.0,204,40225.33,42243.79,0.0477812242,5,2,30,2
94.0,234,19199.08,23076.84,0.9541237015,3,4,30,36
0.0,300,0.0,62410.58,1.0,4,2,18,6
