y1,y2,y3,location_1,location_2,location_3,scale_1,rho_12,scale_2,rho_13,rho_23,scale_3,df,x,x2
-2.1703534,-1.5302346,-0.5947969,0.5130919,-0.14882353,2.0,2.035034,0.5613254,0.9174419,0.7158184,0.6855082,2.1685743,5.3901057,0.7507170003431679,1.5459966176638744
1.3868737,0.8246407,1.9556655,0.5129436,-0.14892417,2.0,2.035089,0.56136525,0.9173832,0.7157979,0.68549794,2.1686435,5.390287,0.7507475251294209,1.5460552182939251
0.5259598,-0.33255535,2.5486817,0.51274383,-0.1490597,2.0,2.034819,0.56141895,0.91714895,0.71542126,0.6854841,2.1683702,5.3936253,0.7507886462272336,1.5471345868022732
-0.6602796,-0.37040973,1.0558996,0.5111272,-0.15015282,2.0,2.0349734,0.5618535,0.91631174,0.7147496,0.68537205,2.168657,5.3995786,0.7511212421236493,1.5490573048058494
-0.067065716,1.3095741,3.0372243,0.50964665,-0.15114844,2.0,2.0357125,0.56225145,0.9158185,0.7147485,0.6852692,2.1695662,5.399588,0.7514255901447383,1.5490603674372387
1.2454503,0.1542068,2.8832502,0.5087248,-0.15176572,2.0,2.0359967,0.56249905,0.91543454,0.71457237,0.68520504,2.169949,5.4011493,0.7516149628649933,1.5495642826861928
3.2245946,0.40778804,3.0788162,0.5085835,-0.15186018,2.0,2.0360653,0.562537,0.91538703,0.714571,0.6851952,2.1700346,5.4011617,0.7516439887929184,1.5495682177113324
-0.8403519,-0.11438206,2.4729042,0.50656337,-0.15320519,2.0,2.0369487,0.56307954,0.91466886,0.7144598,0.6850543,2.1711648,5.402147,0.7520586508466477,1.5498861398883692
1.5222254,-0.26796755,1.6494668,0.5049574,-0.15426761,2.0,2.0373573,0.5635107,0.9139716,0.71408117,0.684942,2.1717625,5.4055037,0.7523880124210209,1.5509686370935913
3.3545346,1.6077781,3.7998753,0.5047351,-0.15441415,2.0,2.03715,0.56357026,0.9137572,0.7137603,0.6849265,2.1715646,5.408348,0.7524335697394359,1.5518852770688092
1.461585,0.9317622,4.0982122,0.50332844,-0.155339,2.0,2.0376985,0.5639478,0.913237,0.7136302,0.68482786,2.1723008,5.409502,0.7527218086399196,1.552257064737523
-0.56644195,-0.6012271,2.1256366,0.50200635,-0.15620404,2.0,2.038083,0.5643025,0.9126926,0.71337944,0.68473506,2.1728604,5.4117255,0.7529925472935775,1.5529731449402622
2.1562884,0.058612153,2.4427207,0.50194824,-0.15624198,2.0,2.037705,0.56431806,0.91249204,0.7129646,0.684731,2.1724641,5.4154034,0.7530044427326266,1.554156839277625
-4.419686,-1.8794816,-1.4920881,0.5016225,-0.15645446,2.0,2.0377502,0.56440544,0.9123363,0.7128529,0.68470806,2.1725502,5.416394,0.7530711267273027,1.5544755383643656
-0.107022166,-0.28040624,0.7107892,0.5014442,-0.15657063,2.0,2.037809,0.56445324,0.9122664,0.71282667,0.68469554,2.1726336,5.4166274,0.7531076119896354,1.5545506216678593
2.484672,0.3426937,1.8554226,0.5012256,-0.156713,2.0,2.0377629,0.5645119,0.91212785,0.71267354,0.68468016,2.1726105,5.417985,0.7531523575612546,1.554987161698067
1.6212432,-0.43882203,1.6362796,0.5009715,-0.15687832,2.0,2.0377822,0.56458,0.9119997,0.7125707,0.6846623,2.1726615,5.418897,0.7532043532734796,1.5552804015707
-1.7887464,-1.1850076,-0.4470768,0.50088495,-0.15693459,2.0,2.0377402,0.5646032,0.9119344,0.71248597,0.68465614,2.1726272,5.419649,0.7532220592811679,1.5555221156947887
4.4003477,1.9211862,5.193417,0.50062686,-0.15710232,2.0,2.037507,0.56467247,0.9116911,0.7121219,0.684638,2.1724098,5.4228783,0.753274867260825,1.5565598023113987
0.046114177,-0.023426443,1.874661,0.50056833,-0.15714031,2.0,2.0375204,0.56468815,0.9116656,0.7121073,0.6846339,2.172431,5.423008,0.7532868373295843,1.556601382714832
0.9971757,-0.81183344,1.0329187,0.50053877,-0.1571595,2.0,2.0373652,0.564696,0.9115803,0.71193355,0.6846318,2.172269,5.424549,0.7532928806518032,1.5570963553518347
-0.10558957,-0.60633934,0.7680098,0.5003665,-0.15727133,2.0,2.036998,0.56474227,0.91132355,0.7114726,0.68461967,2.1718986,5.4286385,0.7533281208037811,1.5584088768328606
0.9392725,-0.90757346,1.2299589,0.5003656,-0.1572719,2.0,2.0364091,0.56474245,0.9110596,0.710865,0.68461967,2.171271,5.4340286,0.7533283044985102,1.5601374377762287
1.0746664,-0.51956636,1.397093,0.5002254,-0.1573629,2.0,2.0364664,0.56478006,0.91100985,0.7108561,0.6846098,2.171349,5.4341087,0.753356989187954,1.56016297102801
0.41537985,-1.1220384,0.13409257,0.5001632,-0.15740323,2.0,2.0363817,0.56479675,0.9109386,0.7107383,0.68460536,2.171266,5.435154,0.7533697133957307,1.5604980500830772
-0.93086797,-1.0486683,-0.34287095,0.50009054,-0.15745033,2.0,2.035832,0.56481624,0.91065377,0.71013445,0.6846003,2.170689,5.4405127,0.753384570588234,1.5622140795699782
3.117542,0.027313843,3.3109772,0.49960035,-0.15776785,2.0,2.0360317,0.56494766,0.9104807,0.7101042,0.68456566,2.170963,5.440781,0.7534848228316325,1.5622999993770925
0.16943565,0.64965373,1.9939265,0.49939904,-0.15789808,2.0,2.0360687,0.56500167,0.91038954,0.7100451,0.68455154,2.1710277,5.441306,0.7535259907981146,1.5624680267756679
-1.174003,-0.41911346,0.1859076,0.49780583,-0.15892549,2.0,2.036779,0.5654287,0.9098575,0.7100154,0.684439,2.1719909,5.4415693,0.7538516511720786,1.5625521576358619
0.040982842,-1.2376544,3.8573847,0.4973846,-0.15919612,2.0,2.0369346,0.56554157,0.9097033,0.70997554,0.6844092,2.1722126,5.4419236,0.7539377105246219,1.562665609094421
1.8355834,-0.4968379,2.5833242,0.49516186,-0.16061758,2.0,2.0379226,0.5661371,0.9089694,0.709947,0.6842517,2.1735735,5.4421773,0.7543916049043361,1.5627466781301473
-2.2677972,-1.8022718,-2.30942,0.4951182,-0.16064537,2.0,2.03743,0.56614876,0.9087269,0.7094161,0.6842486,2.173055,5.44689,0.7544005131928914,1.564253841699852
-0.04184395,-0.5571215,0.8025451,0.49454087,-0.16101268,2.0,2.037566,0.5663034,0.908484,0.7092856,0.6842076,2.1732826,5.4480476,0.7545183400600219,1.5646238604108031
-0.40383074,0.18612313,3.047204,0.4945185,-0.1610269,2.0,2.0372357,0.5663094,0.90832496,0.70893204,0.68420607,2.1729336,5.4511876,0.7545229064049134,1.5656269312284792
5.366007,2.0668886,7.806368,0.49431688,-0.16115496,2.0,2.0373175,0.5663634,0.9082556,0.7089225,0.68419176,2.1730502,5.4512725,0.7545640433728,1.5656539864405365
2.646877,1.3285825,1.7609587,0.49355844,-0.16163594,2.0,2.0375054,0.56656647,0.90794206,0.708763,0.6841378,2.1733625,5.452689,0.7547187738567234,1.5661063642774762
1.1471431,0.19514792,2.1360078,0.4931745,-0.1618789,2.0,2.0376377,0.56666934,0.9078004,0.7087216,0.6841105,2.1735609,5.4530563,0.7547970815727832,1.5662236558459801
0.21308887,-0.64230907,1.82799,0.49285102,-0.16208336,2.0,2.037733,0.56675595,0.9076739,0.70867026,0.6840875,2.173711,5.4535127,0.7548630521424123,1.5663692861339653
-0.9076792,-0.69132483,-0.49552178,0.4927682,-0.16213565,2.0,2.0374622,0.56677806,0.90751016,0.7083498,0.68408155,2.173435,5.4563584,0.7548799373529929,1.567277386400769
0.002221465,-0.10979472,2.3543072,0.49038607,-0.16363347,2.0,2.0385056,0.5674157,0.90673786,0.7083378,0.6839117,2.1749203,5.4564652,0.7553654671508367,1.567311423313983
0.6947243,-0.59050417,0.86481476,0.49020535,-0.16374658,2.0,2.038399,0.5674641,0.90659696,0.7081439,0.6838987,2.174836,5.4581876,0.7554022885885685,1.5678608583680482
-0.24880785,-0.599269,0.7809136,0.48989058,-0.1639434,2.0,2.0385253,0.5675483,0.9064908,0.7081319,0.6838763,2.1750216,5.458294,0.7554664064249725,1.5678947860886003
2.8396223,0.30385602,2.0490565,0.4898514,-0.16396789,2.0,2.0383716,0.5675588,0.9064021,0.7079535,0.6838734,2.174864,5.4598784,0.75547439141811,1.56839995106521
-3.993615,-0.29954213,1.5597657,0.48956087,-0.16414933,2.0,2.0380497,0.5676365,0.90610933,0.7074849,0.6838527,2.1745682,5.4640417,0.7555335598693345,1.5697265946092003
0.79867804,-1.468999,-0.20355868,0.48940513,-0.16424651,2.0,2.0379105,0.5676782,0.9059673,0.7072683,0.6838415,2.1744452,5.4659657,0.7555652796050191,1.570339410887044
-0.14712822,-0.05509995,0.6860043,0.4893971,-0.16425152,2.0,2.0377803,0.56768036,0.90590525,0.7071285,0.683841,2.1743078,5.4672084,0.7555669133635764,1.5707349584922543
2.010279,0.572522,5.3994274,0.4888895,-0.1645679,2.0,2.0379715,0.5678162,0.9057292,0.707097,0.68380463,2.1745956,5.467488,0.755670287903647,1.5708239969299411
-0.7968003,-0.5622858,1.333297,0.488743,-0.16465908,2.0,2.0376565,0.56785536,0.9055139,0.7067,0.68379414,2.1742837,5.4710155,0.7557001104184699,1.5719464517615265
0.56627184,-0.43091875,1.4143962,0.48870358,-0.16468363,2.0,2.0375204,0.5678659,0.9054332,0.7065395,0.6837913,2.1741455,5.4724426,0.7557081414382845,1.5724002054580266
0.32741746,1.2163314,3.480757,0.48869956,-0.16468613,2.0,2.037387,0.567867,0.9053718,0.7063975,0.68379104,2.1740036,5.473705,0.7557089597766873,1.5728015119703969
-1.0492735,-0.73488647,0.40473735,0.48828763,-0.16494226,2.0,2.037271,0.5679772,0.9051091,0.7060882,0.6837615,2.1739492,5.476454,0.7557928255669777,1.5736751737533758
0.6531056,0.55293524,2.282476,0.48753074,-0.16541189,2.0,2.0375385,0.5681796,0.9048405,0.7060258,0.68370724,2.1743634,5.4770083,0.7559468872944225,1.5738514398522883
0.79169333,-0.8497294,-0.6962619,0.48724276,-0.16559023,2.0,2.0375788,0.5682566,0.90471154,0.7059383,0.6836866,2.1744564,5.4777865,0.7560054914875787,1.5740986187838315
-1.6855874,-0.7081804,1.5071669,0.48714712,-0.16564941,2.0,2.0374408,0.56828225,0.9046014,0.70574963,0.6836797,2.1743252,5.4794636,0.7560249578700199,1.5746312591069538
-1.810013,-0.71293217,-0.0021066666,0.48697475,-0.16575603,2.0,2.0373693,0.5683284,0.9044817,0.7055964,0.68366736,2.1742787,5.4808264,0.7560600291296606,1.5750638844360338
2.114511,0.5248306,3.371985,0.48591843,-0.16640799,2.0,2.0376382,0.56861085,0.9040635,0.70540404,0.68359137,2.1747513,5.4825363,0.7562749366736918,1.5756067069035646
0.60222054,0.6144823,2.9434283,0.4854243,-0.16671208,2.0,2.0377343,0.56874293,0.9038556,0.7052843,0.6835559,2.1749425,5.483601,0.7563754328343564,1.5759444597041474
3.171238,0.6069509,5.3064647,0.48499978,-0.1669729,2.0,2.0376897,0.5688564,0.9036208,0.70504737,0.6835253,2.174971,5.485708,0.7564617656407514,1.5766128544473137
0.6477619,0.23103422,2.9048803,0.48457077,-0.16723609,2.0,2.037725,0.56897116,0.9034196,0.70489335,0.68349445,2.175087,5.487078,0.7565489990385844,1.5770472377804357
1.7290591,0.43785995,3.725523,0.4841758,-0.16747801,2.0,2.0378869,0.5690767,0.90329206,0.7048887,0.6834659,2.1753323,5.487119,0.7566292970125722,1.5770602869899593
-1.1808802,-0.33133817,1.6608462,0.48348367,-0.16790113,2.0,2.0381646,0.5692617,0.90306634,0.704875,0.68341595,2.175757,5.487241,0.7567699846406831,1.5770989106102027
-0.20709312,-0.4858945,1.0947638,0.48344845,-0.16792263,2.0,2.0380867,0.5692712,0.9030142,0.7047774,0.68341345,2.1756806,5.488109,0.7567771443522816,1.5773741021531311
-2.8284483,-1.0968969,2.370512,0.48261833,-0.16842861,2.0,2.0383701,0.569493,0.90272284,0.70471096,0.6833535,2.1761398,5.4887,0.7569458365293011,1.5775614064396555
0.3095886,-0.9532785,0.054750443,0.48186168,-0.1688885,2.0,2.0386307,0.56969523,0.9024593,0.7046545,0.68329877,2.1765628,5.489202,0.7570995666856418,1.5777205364584503
0.2745846,0.11889213,2.5493379,0.4812488,-0.16926005,2.0,2.0385528,0.56985897,0.9021188,0.7043049,0.6832544,2.1765988,5.4923124,0.7572240590872908,1.5787058656857829
-0.7604798,-0.321746,2.092213,0.48038387,-0.16978298,2.0,2.0388258,0.57009006,0.90180886,0.7042179,0.6831918,2.1770606,5.493086,0.7573997034098944,1.578950840219603
1.9072983,0.31528747,2.391975,0.48033515,-0.1698124,2.0,2.0387232,0.5701031,0.9017391,0.7040879,0.6831882,2.1769605,5.494242,0.757409601302392,1.5793169445899906
0.11925,0.15871276,2.3282492,0.48020768,-0.16988932,2.0,2.038729,0.5701371,0.90167844,0.7040391,0.68317896,2.1769922,5.4946766,0.7574354811835186,1.579454516735857
-1.7531157,0.17011547,1.9071922,0.47996834,-0.17003363,2.0,2.0385888,0.5702011,0.9014974,0.70378673,0.68316156,2.17689,5.4969225,0.7574840750613229,1.5801652637400698
2.16496,-0.4086681,6.503323,0.47960222,-0.17025416,2.0,2.038307,0.5702989,0.9011915,0.70332986,0.683135,2.1766627,5.500988,0.7575584055718937,1.5814511695963454
-2.0126574,-0.064367265,-0.61647177,0.47953925,-0.17029205,2.0,2.038317,0.5703157,0.9011646,0.7033132,0.6831305,2.176686,5.501136,0.7575711866062609,1.5814979879083761
-1.4232334,-1.1765965,2.5064952,0.47912523,-0.170541,2.0,2.038276,0.5704263,0.90094155,0.70309114,0.68310034,2.1767259,5.503113,0.7576552272024055,1.5821228297060257
-1.4637086,-0.06208341,1.1824961,0.47889984,-0.17067637,2.0,2.036593,0.5704865,0.9000863,0.7011983,0.683084,2.1749744,5.5199676,0.7577009746026708,1.587440512508226
0.17843807,-0.22221908,0.8583038,0.47605374,-0.17237611,2.0,2.0376873,0.5712464,0.8991716,0.7011494,0.68287677,2.176738,5.520403,0.7582784081510501,1.5875776892885645
2.7156274,0.37377733,2.5492907,0.4751697,-0.17290044,2.0,2.0374308,0.5714824,0.8986274,0.7005003,0.68281215,2.1766548,5.5261865,0.7584576778877595,1.5893980709384756
1.6798537,1.939094,3.2791634,0.4748778,-0.17307319,2.0,2.0374947,0.5715604,0.89851344,0.7004455,0.6827908,2.1767864,5.526675,0.7585168621740594,1.5895518804083428
2.765388,0.066153735,3.8530777,0.47444203,-0.17333072,2.0,2.037419,0.5716767,0.89826846,0.7001808,0.6827589,2.1768014,5.5290337,0.7586052020447807,1.5902936148057858
0.449628,0.17889135,2.6161854,0.47434613,-0.17338736,2.0,2.0373683,0.57170224,0.8981995,0.7000858,0.68275195,2.176768,5.5298805,0.7586246475558129,1.590559831557342
-0.46517038,-0.2247073,1.6428287,0.47407794,-0.1735456,2.0,2.0374568,0.5717738,0.8981084,0.7000682,0.6827323,2.1769216,5.5300384,0.7586790083856582,1.590609448789162
-0.23033026,-0.92523575,1.1074753,0.47377816,-0.1737223,2.0,2.0373454,0.5718539,0.89791405,0.6998228,0.6827103,2.1768694,5.5322256,0.7587397773020264,1.5912968354993513
3.9298499,0.54504985,7.6344852,0.47324666,-0.17403507,2.0,2.0372837,0.5719957,0.89762986,0.6995339,0.68267137,2.1769223,5.534801,0.7588474946255885,1.592105833135455
2.4659925,0.2591207,3.85153,0.47320867,-0.17405742,2.0,2.0371358,0.5720058,0.89754635,0.6993587,0.68266857,2.1767728,5.536363,0.7588551990385075,1.5925963293364873
3.8959067,-0.062378183,3.5846727,0.47317174,-0.17407914,2.0,2.037036,0.57201564,0.8974845,0.6992355,0.6826658,2.1766741,5.5374618,0.7588626837565734,1.592941194860348
0.31483096,0.85071063,3.277565,0.4730457,-0.1741532,2.0,2.0366538,0.5720493,0.8972553,0.6987703,0.68265665,2.1762943,5.5416107,0.7588882248732419,1.5942429613412346
1.2086029,0.10293448,2.6746957,0.47264156,-0.17439044,2.0,2.0366604,0.57215714,0.8970634,0.6986086,0.682627,2.1763926,5.5430527,0.7589701215534619,1.5946952202575329
-0.25031924,-0.08076756,1.4658757,0.47212607,-0.17469254,2.0,2.036462,0.5722947,0.8967279,0.69817924,0.6825892,2.176298,5.546883,0.7590745708265543,1.5958957373938611
0.7749604,-0.5922943,5.802945,0.47176027,-0.17490654,2.0,2.0364234,0.5723922,0.8965352,0.69798523,0.6825623,2.1763403,5.5486145,0.759148676667598,1.5964381097280134
1.3179626,-0.055071466,4.2880783,0.47144246,-0.17509225,2.0,2.0362437,0.57247704,0.89630353,0.6976583,0.6825389,2.1762214,5.5515323,0.7592130626579654,1.597351608537454
-0.061192542,0.6033671,2.7104125,0.47083494,-0.17544663,2.0,2.036308,0.5726391,0.8960409,0.69747645,0.6824942,2.176431,5.553155,0.7593361213597073,1.5978594835467748
1.31938,-0.056160823,1.3471696,0.47074404,-0.17549959,2.0,2.0361006,0.57266337,0.89590627,0.69721377,0.68248755,2.1762304,5.5554996,0.7593545342944489,1.5985929721815646
-4.495782,-1.0329688,-0.6726062,0.46957648,-0.17617816,2.0,2.0364068,0.57297474,0.895484,0.69706583,0.6824016,2.1768324,5.55682,0.7595909865651878,1.5990059795343141
0.82341415,0.7481835,4.405905,0.46942785,-0.17626432,2.0,2.0364428,0.5730144,0.8954291,0.6970442,0.68239063,2.176906,5.5570135,0.7596210804921361,1.5990664674767094
1.497267,-1.17835,1.3673794,0.46861064,-0.17673725,2.0,2.036703,0.57323235,0.8951554,0.69699377,0.6823303,2.17738,5.5574636,0.759786542079776,1.5992071351351305
0.24348591,-0.8644885,1.586151,0.46797606,-0.17710349,2.0,2.0368264,0.5734016,0.894909,0.6968702,0.68228346,2.1776655,5.5585666,0.7599150041498024,1.5995520416321742
-0.49450198,-0.8273806,0.6007004,0.46732983,-0.17747556,2.0,2.0369408,0.5735739,0.89465386,0.69673324,0.6822356,2.1779454,5.5597897,0.7600458067436451,1.5999343388230036
-2.5286632,-1.578301,0.28352225,0.46718204,-0.17756051,2.0,2.0368073,0.5736133,0.8945254,0.69652826,0.68222475,2.1778388,5.5616198,0.7600757178111761,1.6005061468153388
0.025025517,-0.4005896,2.8523273,0.46651724,-0.17794211,2.0,2.036992,0.5737905,0.89429355,0.69646245,0.68217546,2.178201,5.562207,0.7602102579190041,1.60068961746724
3.6818795,2.3445287,8.426443,0.4643862,-0.17915891,2.0,2.037677,0.5743585,0.89359576,0.6963613,0.6820174,2.1794708,5.5631113,0.7606414210411347,1.600971922384634
0.80838346,0.36188084,2.9604208,0.46338397,-0.1797278,2.0,2.0372014,0.5746257,0.8929206,0.69544804,0.6819428,2.1792202,5.5712695,0.760844136922661,1.6035179080783557
-1.16248,-1.2969419,0.6177292,0.4612906,-0.18090904,2.0,2.037831,0.57518345,0.89222777,0.695322,0.6817867,2.1804447,5.572396,0.7612674397416903,1.60386905087769
2.3212855,0.55324596,3.546491,0.46102604,-0.18105765,2.0,2.0377882,0.5752539,0.892087,0.69517297,0.6817669,2.180469,5.573728,0.7613209261155908,1.6042842883065758
2.820139,0.51605684,4.3865848,0.46045646,-0.1813771,2.0,2.0376208,0.5754056,0.8917518,0.6947708,0.68172437,2.1804433,5.577322,0.7614360739096349,1.6054039915094505
-0.14609218,-0.08342633,0.8766242,0.45954186,-0.18188863,2.0,2.0379117,0.57564926,0.89145976,0.6947396,0.68165594,2.1810026,5.577601,0.7616209516322642,1.605490947194876
-0.38853273,0.6156765,3.105324,0.459533,-0.18189357,2.0,2.037892,0.57565165,0.89144707,0.69471484,0.6816552,2.180984,5.577823,0.7616227430479598,1.6055600889552704
0.09953651,-0.3182508,0.89681876,0.45757672,-0.18298163,2.0,2.0385036,0.5761726,0.8908224,0.6946454,0.6815085,2.1821792,5.5784435,0.7620181010289816,1.605753266319649
1.8980265,0.35224092,3.0276904,0.457186,-0.18319796,2.0,2.0386212,0.57627666,0.89069647,0.69462794,0.6814791,2.1824145,5.5785995,0.7620970511559095,1.6058017428125204
-0.16791523,-0.41903424,1.0978148,0.45697385,-0.1833153,2.0,2.038646,0.5763331,0.8906112,0.6945761,0.6814632,2.1825008,5.579063,0.7621399220077997,1.605946063290256
1.1729529,-0.22169024,3.0784392,0.45683795,-0.18339041,2.0,2.0384202,0.57636935,0.89045095,0.6942779,0.68145293,2.1822977,5.581729,0.7621673793446809,1.6067759996996118
2.3321218,0.35034233,3.5424538,0.45630968,-0.18368201,2.0,2.0378697,0.57651,0.8899715,0.69347614,0.6814132,2.1818576,5.5889,0.7622741186745701,1.6090058595491676
1.9361374,0.9240667,4.7613187,0.45587188,-0.1839232,2.0,2.0379233,0.57662654,0.8897973,0.6933725,0.6813802,2.1820397,5.5898275,0.7623625637629308,1.6092941118260073
1.8267663,0.127743,4.7048965,0.45576805,-0.18398035,2.0,2.0378745,0.57665414,0.889729,0.69328016,0.6813724,2.1820168,5.5906534,0.7623835451013196,1.609550691775893
1.7582492,0.5062979,2.0290856,0.45572355,-0.18400483,2.0,2.0377212,0.57666606,0.8896421,0.69309485,0.681369,2.1818655,5.5923114,0.7623925308600794,1.6100656758591692
0.4151385,-0.40412349,1.0538453,0.4549549,-0.18442708,2.0,2.0374234,0.5768706,0.8891663,0.6924821,0.6813111,2.1817677,5.597795,0.7625478137854338,1.6117676288096021
-3.4358537,1.848664,3.1053123,0.45257732,-0.18572526,2.0,2.0381556,0.5775035,0.8884222,0.6924216,0.68113124,2.1832476,5.598337,0.7630280389714196,1.6119357814667747
-1.5578601,0.51851386,1.049698,0.45162624,-0.18624121,2.0,2.038239,0.5777566,0.8880361,0.6921712,0.6810592,2.183621,5.6005783,0.7632201092620299,1.6126308800865994
1.2346742,-0.141403,2.9268718,0.45152774,-0.18629454,2.0,2.038263,0.5777828,0.8880028,0.69216245,0.68105173,2.183676,5.600657,0.7632400018456484,1.6126553212125483
-2.0936668,-0.39143372,0.38898802,0.45138595,-0.18637128,2.0,2.0380895,0.57782054,0.8878644,0.69191986,0.681041,2.183533,5.6028295,0.7632686372671517,1.6133286245352174
0.8403867,0.84900796,3.7072008,0.45103613,-0.1865604,2.0,2.0379963,0.57791364,0.88766885,0.69169116,0.6810144,2.1835382,5.604877,0.7633392793886274,1.6139632068659369
-0.054375857,-0.7026759,1.8140278,0.45034465,-0.18693344,2.0,2.0382102,0.5780976,0.8874564,0.6916815,0.68096185,2.183977,5.6049633,0.7634789016847525,1.613989887900404
2.239259,-0.06953667,1.1077038,0.45010245,-0.18706389,2.0,2.0382829,0.5781621,0.88738143,0.6916761,0.6809434,2.184129,5.605012,0.7635278100402195,1.614004952679152
-0.44019932,-0.39196765,1.9991357,0.44933462,-0.18747658,2.0,2.0382721,0.57836634,0.8870388,0.69139284,0.680885,2.1843529,5.607549,0.7636828414433382,1.6147907467039255
2.2381377,1.1978631,8.197531,0.44866624,-0.18783478,2.0,2.0384636,0.57854414,0.8868288,0.6913699,0.68083405,2.1847644,5.6077547,0.7638177870485331,1.6148544025132532
1.5142989,-0.5698523,2.2938716,0.4485442,-0.18790008,2.0,2.0384843,0.5785766,0.8867843,0.69135016,0.6808247,2.1848242,5.607931,0.7638424230381606,1.6149090224258096
-0.75607216,-1.0014946,2.2656302,0.44847402,-0.18793765,2.0,2.0382242,0.5785953,0.8866404,0.6910374,0.6808194,2.1845675,5.6107335,0.7638565964984856,1.6157763740134845
-1.7542349,0.116647035,-0.06737828,0.448136,-0.18811831,2.0,2.0382242,0.57868516,0.88649255,0.6909192,0.6807936,2.1846728,5.611792,0.7639248402236379,1.616103955734319
-2.6405315,-0.8940681,-2.3061686,0.4480886,-0.18814363,2.0,2.0382254,0.57869786,0.8864724,0.690904,0.68079,2.184689,5.6119285,0.7639344094770706,1.616146160803975
0.8758818,0.26380935,1.5975206,0.44803858,-0.18817034,2.0,2.038226,0.57871115,0.88645065,0.6908869,0.6807862,2.1847048,5.6120815,0.7639445085096405,1.6161934923102503
0.37964255,-1.3015274,2.6030679,0.44760263,-0.18840289,2.0,2.038313,0.5788271,0.88629806,0.6908317,0.6807529,2.1849344,5.612576,0.7640325151880671,1.6163464539607375
0.47463852,-0.49106514,1.6121345,0.4473583,-0.18853305,2.0,2.0383852,0.57889205,0.88622296,0.69082713,0.6807342,2.1850886,5.6126175,0.764081838124863,1.6163592977500887
0.22490752,0.064960316,1.5253007,0.44659647,-0.18893813,2.0,2.0384917,0.57909465,0.88593787,0.69068235,0.6806759,2.1854439,5.613915,0.7642356357717833,1.6167605705610733
1.3865806,-0.62756944,2.8041968,0.44589677,-0.1893091,2.0,2.0383422,0.5792808,0.8855692,0.690276,0.6806224,2.185506,5.6175566,0.764376885055377,1.617886384983807
-1.333344,-0.18660113,2.3808594,0.44545755,-0.18954143,2.0,2.0384326,0.57939756,0.8854183,0.6902262,0.6805888,2.1857436,5.6180034,0.7644655425101194,1.61802445876907
-0.9239793,-0.09590301,1.413538,0.44477364,-0.1899024,2.0,2.0386193,0.5795795,0.8852038,0.690201,0.68053627,2.1861637,5.61823,0.7646035947363969,1.6180944580578256
-1.1196442,-0.87984407,-0.31514525,0.44458058,-0.19000413,2.0,2.0385473,0.57963085,0.8850894,0.69005555,0.6805214,2.1861491,5.6195326,0.76464256474679,1.6184970301545132
-0.9622996,-0.5703188,0.95092523,0.4445428,-0.19002402,2.0,2.0384178,0.57964087,0.8850168,0.68989855,0.68051857,2.1860225,5.6209407,0.7646501915503346,1.6189319328448102
-0.6680175,-0.024452478,1.4678261,0.4445064,-0.19004318,2.0,2.037889,0.5796505,0.8847715,0.68929666,0.68051577,2.185467,5.6263385,0.7646575380975301,1.620598161094886
1.3625555,0.6169584,4.64637,0.44447333,-0.1900606,2.0,2.0378482,0.5796593,0.8847397,0.68924004,0.68051326,2.185434,5.6268463,0.7646642151836308,1.6207549011014688
0.68424624,-0.43802023,0.052490473,0.44306645,-0.1907992,2.0,2.0381954,0.5800334,0.884286,0.6891534,0.6804051,2.1862657,5.6276236,0.7649481902842876,1.6209946613198944
-1.3648365,-1.652534,0.40206647,0.44236034,-0.19116834,2.0,2.0382617,0.5802212,0.8840128,0.6889919,0.6803507,2.1865697,5.6290727,0.765090710361874,1.621441586617352
0.42705715,0.07597931,4.0194654,0.44233367,-0.19118227,2.0,2.0381114,0.5802282,0.8839363,0.6888151,0.68034863,2.1864173,5.6306586,0.7650960952393066,1.6219304717374676
0.7774216,-0.024629205,1.7967019,0.44214076,-0.19128293,2.0,2.0379903,0.5802795,0.8838013,0.68861556,0.6803338,2.1863515,5.63245,0.7651350343933778,1.6224826674506092
1.0880512,0.04882185,2.512385,0.440705,-0.19202965,2.0,2.03841,0.58066124,0.8833724,0.688611,0.6802229,2.1872814,5.6324906,0.7654248182910055,1.6224951630684892
0.6368366,0.872282,3.0116541,0.44003323,-0.19237757,2.0,2.038331,0.5808398,0.88305354,0.688303,0.680171,2.1874235,5.6352544,0.7655604042760962,1.6233467078230008
-1.0184139,-0.35300422,1.1467831,0.43993044,-0.19243072,2.0,2.0381532,0.5808671,0.8829331,0.68807036,0.6801631,2.1872675,5.6373434,0.7655811531116592,1.6239898978930487
3.4685037,0.81518865,5.5448966,0.43988493,-0.19245425,2.0,2.0379357,0.58087915,0.8828196,0.6878117,0.68015957,2.1870494,5.6396656,0.7655903387323995,1.6247047300348552
-4.026727,-2.5942545,-4.6032066,0.43972266,-0.19253811,2.0,2.037931,0.58092237,0.88274896,0.68775356,0.680147,2.1870997,5.6401873,0.7656230928477217,1.6248653631682064
-0.21123028,0.4397934,2.7184758,0.43949848,-0.19265385,2.0,2.037914,0.5809819,0.8826471,0.68766177,0.68012965,2.1871579,5.641011,0.7656683362050593,1.6251188708204642
-0.50430393,-1.1086098,2.3865986,0.439346,-0.19273253,2.0,2.0374982,0.58102244,0.88240254,0.6871448,0.6801178,2.1867633,5.6456547,0.765699117925234,1.6265468039582087
