y,loc,scale,df,x,x2
2.258053,2,1.2120197,10.773089,0.963231175,2.788025994
3.4653304,3,1.9880735,3.1245775,0.442018535,-0.352955336
2.7865944,3,2.1490364,3.0861976,0.452058899,-0.293594279
6.353687,2,2.223194,6.5767517,0.808933216,1.891230212
2.2616627,3,2.2391937,3.06529,0.457502964,-0.255519142
-0.5440178,2,2.160432,7.4840517,0.847003902,2.117557915
2.5142236,3,2.1004968,3.097127,0.449058612,-0.311652176
4.1677656,2,1.7260807,9.190754,0.909672465,2.488122499
3.2574134,3,1.7678536,3.1828718,0.427360831,-0.427635151
-0.18046808,2,2.2166524,6.877272,0.821321055,1.969079001
0.40946722,1,2.077167,9.988955,0.056789845,-2.643663093
0.7155621,1,0.99929684,5.6255507,0.223270474,-1.620355171
-0.05611396,1,0.90438527,5.226935,0.244586691,-1.492291813
1.8500307,2,2.2239046,6.5002327,0.806131958,1.870890916
0.2698847,1,1.5776275,7.355848,0.14664828,-2.087066786
1.2677836,1,3.0394661,3.0156763,0.520215822,0.125205049
3.9094703,2,2.1113977,7.8389363,0.857651787,2.199758203
1.9318514,1,0.8252518,4.609664,0.281452317,-1.268725327
2.9048579,2,1.6812476,9.311555,0.914414461,2.512280727
1.0090618,1,1.6715404,7.687515,0.135510149,-2.16506689
1.4691114,1,0.82543784,4.61247,0.281234781,-1.269830846
-0.38800716,1,1.4431077,7.0071363,0.161935321,-2.001783299
0.6109531,1,3.0638251,3.181852,0.57018516,0.426441198
-3.5306044,1,2.9408932,3.003762,0.508208701,0.061335949
2.8769577,2,2.1633022,7.454155,0.846435477,2.11048694
1.6129857,2,2.1554291,7.522011,0.848272851,2.126501995
5.155789,1,1.6974627,7.7521853,0.132482119,-2.1799508
-1.8081899,1,2.0169513,11.502276,0.01133127,-2.915866341
-1.5855083,2,2.2221434,6.3242073,0.798846331,1.82324086
2.884553,1,2.0612693,9.600396,0.068197489,-2.569123558
0.44516635,2,2.2132084,6.9497094,0.82404852,1.98738763
0.63201547,1,1.7107332,7.790559,0.130894951,-2.188734518
4.3843474,3,2.3138921,3.053621,0.462222229,-0.23156207
1.7331,1,2.9525766,3.0041397,0.509401727,0.064340229
2.2286968,3,1.0918218,3.5777044,0.366592046,-0.760068728
1.5715072,1,2.080024,10.196864,0.050316019,-2.682697221
0.7138941,1,1.6347228,7.529766,0.140022908,-2.128324717
2.819831,3,1.3176687,3.3811233,0.391628699,-0.617351795
0.8155751,1,1.4304167,6.9610844,0.163448358,-1.990247306
4.428458,3,1.217272,3.4584367,0.381644812,-0.677079614
-0.18842125,2,2.1475217,7.5982475,0.849841083,2.144352484
-0.9668565,1,2.261697,4.2754965,0.689431198,1.129378864
0.8122592,2,2.0146585,8.311332,0.874215126,2.304632711
4.1646814,1,3.0795264,3.1644208,0.567472242,0.405488424
2.9105654,2,2.1974964,5.925453,0.777783661,1.710395648
4.234911,3,0.9378773,3.847447,0.342031434,-0.920568766
4.4108434,2,1.642969,9.414069,0.918397468,2.532601217
-2.5629387,2,1.3447516,10.345069,0.948819872,2.710178837
0.13326621,2,2.1655998,5.166774,0.739644906,1.471996521
0.8583038,2,2.176738,5.520403,0.758278408,1.587577689
-0.27642214,1,2.317599,4.1077256,0.675408988,1.052485405
1.7461075,2,1.5748158,9.612163,0.925355681,2.571412479
2.7970371,2,2.1934083,5.804652,0.772822525,1.674709552
3.83469,2,2.028111,8.232618,0.872332063,2.287491609
-0.065871,1,1.8183807,8.243739,0.116832499,-2.28992124
2.8988743,1,1.997289,9.098128,0.087038435,-2.469438962
3.4209812,2,2.0779147,8.018093,0.863997238,2.240110164
0.45749235,1,2.6526768,3.5642707,0.626964702,0.751179492
4.3295317,2,1.7481993,9.119835,0.907327619,2.473830077
3.2110913,1,2.0782588,10.062079,0.0548257,-2.657457281
1.0904491,3,0.8653517,4.0637846,0.322295518,-1.031399373
1.4081954,1,1.998409,11.739587,0.00534347,-2.956279191
3.6118371,3,1.2989984,3.3902533,0.389733136,-0.624702495
-2.070857,1,1.9903941,9.056993,0.088543539,-2.461095856
4.6721435,3,2.4375565,3.0341423,0.469986108,-0.184776463
5.3607845,1,1.8269902,8.280867,0.115639196,-2.298013559
2.10886,2,2.1886091,4.7106676,0.717362634,1.307924855
5.118957,1,2.063488,9.669864,0.066774443,-2.582607908
2.094245,3,2.3588493,3.044412,0.464934855,-0.210741122
-2.7277594,1,2.0318015,9.275741,0.078789543,-2.505142869
2.4526951,2,0.9621695,11.868851,0.994897385,2.97806155
5.629132,2,1.7466723,9.127792,0.90748083,2.475437886
0.6100553,2,2.1752622,7.3658857,0.842864475,2.089470209
1.9008716,1,3.108739,3.1262467,0.558334253,0.35531195
-0.85218906,2,1.7235446,9.198189,0.909941702,2.489616159
2.7492206,2,2.0735116,8.035407,0.864817983,2.243971361
6.449871,1,2.0318456,11.354383,0.01705854,-2.890394983
0.6115134,1,1.0329009,5.8140616,0.216689429,-1.677516468
5.8816357,2,2.197825,4.6246853,0.712719165,1.274631434
-2.191535,2,1.7906961,9.004604,0.902662133,2.450429364
-0.43257833,1,2.2479773,4.3296432,0.693329911,1.153101527
1.8103161,1,2.0489821,11.1303425,0.02439238,-2.851375476
3.0744343,1,2.4092398,3.9159195,0.658340703,0.957036899
0.5830008,1,1.4170604,6.908193,0.165066443,-1.976915037
2.5304947,3,1.4077529,3.327502,0.399780505,-0.572277883
0.08468795,2,2.1935563,5.8463335,0.774149082,1.687108001
3.2838295,3,2.2971697,3.0556252,0.461137871,-0.235849771
1.1283937,1,3.023203,3.01323,0.517974253,0.115022448
2.5575044,2,1.0092123,11.586986,0.988250821,2.930355879
0.44190502,1,1.3030087,6.5941405,0.178637538,-1.89582188
0.2319346,1,1.0181565,5.711295,0.219656008,-1.646601127
0.8487619,2,2.2064395,7.0610933,0.829551992,2.015215413
2.1211703,1,1.7772093,8.036687,0.122506854,-2.244256381
3.2110543,2,2.1715567,4.9631534,0.730192767,1.4011257
0.14174908,1,1.8990765,8.573688,0.105123837,-2.360865837
0.28421706,1,3.0544968,3.1910622,0.572456957,0.437106586
2.9380279,2,2.1976407,4.629975,0.713389805,1.276704683
0.7988554,1,1.9804591,11.993927,6.78e-05,-2.998987738
3.6363103,3,0.91156477,3.9014149,0.335543874,-0.949428735
0.48142946,1,0.93306065,5.3918576,0.236933433,-1.546563165
0.53784096,2,1.8928242,8.670281,0.890936586,2.381235321
1.7080672,1,3.1086166,3.126706,0.558593544,0.355957576
0.8393507,2,1.0862825,11.318102,0.978037235,2.884111973
-1.5967534,2,2.2178128,6.8246613,0.818202841,1.955674155
0.76726514,1,1.1586438,6.129836,0.197749773,-1.769134258
3.002229,2,1.1280835,11.123818,0.972935,2.850231259
1.2195888,1,3.0366783,3.2074668,0.576373556,0.455485231
2.5624216,2,1.2683998,10.58005,0.956993957,2.753189072
2.6052234,1,1.6630634,7.632046,0.136632224,-2.1522189
0.66335034,3,2.1238966,3.089688,0.450411735,-0.299479821
2.7042778,2,2.1000223,7.8946757,0.859994256,2.212391405
1.616324,1,3.1087449,3.1259732,0.55812558,0.354927024
0.5089985,2,2.2195265,6.7839427,0.817099079,1.94523589
-1.8438337,1,2.031427,11.364944,0.016948315,-2.892221417
2.5703568,3,1.6253542,3.234684,0.417312659,-0.484441994
2.474006,1,1.3594227,6.7425284,0.171865364,-1.934561519
0.44391477,1,1.132644,6.0640273,0.201399501,-1.750436375
-4.1216316,1,2.6624362,3.5528977,0.625865592,0.743570963
3.3019755,3,1.7260672,3.1970367,0.4244865,-0.443888181
3.0065565,2,1.3753812,10.247711,0.945623041,2.692157366
-0.1355772,3,1.8415834,3.1605773,0.43234814,-0.400720838
1.0263118,1,2.2470458,4.3333564,0.693862327,1.154710528
1.8884463,2,2.2220526,6.31317,0.798430584,1.820211555
-2.666479,1,3.084766,3.1584625,0.566366215,0.398073599
0.7344528,1,1.6676571,7.653816,0.136058227,-2.15727052
3.7729692,3,2.292593,3.0557406,0.460819155,-0.236094666
3.376797,3,2.0511003,3.1091027,0.445996808,-0.330307008
-0.6033094,2,1.7687999,9.0808115,0.905028458,2.465930203
1.0704999,1,0.8340446,4.7976923,0.271479854,-1.340780495
0.88479084,1,2.9110086,3.317667,0.595322218,0.563619502
0.49538368,1,0.82831633,4.67432,0.27750889,-1.293955274
1.3038673,2,1.3093696,10.442574,0.952588668,2.728107972
3.766667,1,1.9760165,8.981721,0.09148437,-2.44575564
3.4337468,3,1.1382148,3.5311036,0.372632098,-0.728768608
2.2120183,1,1.0680087,5.917756,0.210929197,-1.708144099
2.5460806,2,1.364441,10.268774,0.946784788,2.696066403
2.973224,1,2.825377,3.385451,0.60738664,0.620847059
8.538153,1,2.2708037,4.242421,0.687167513,1.114639545
3.2124076,3,1.4445536,3.3100421,0.402980415,-0.556814311
1.8890588,1,1.8116149,8.192813,0.117853523,-2.278774465
-1.9659882,1,2.078563,10.39118,0.04479877,-2.718672451
-0.6247339,1,3.0900393,3.1522653,0.564745944,0.390211776
1.4343493,1,1.1919184,6.228973,0.193152247,-1.796934283
2.3676283,1,2.6018593,3.615965,0.63398947,0.784834317
-0.36845005,1,2.02359,11.435425,0.013784084,-2.904380323
1.730869,1,2.0636692,9.694249,0.066470338,-2.587324733
3.5033748,2,1.0455203,11.446551,0.983333084,2.906295142
2.5561082,3,1.2026262,3.46588,0.379898423,-0.682554051
1.3386154,2,0.9939825,11.672394,0.990355527,2.944892798
0.96225566,1,1.473117,7.1049166,0.158423713,-2.026059428
3.4092104,1,0.8625347,4.9670944,0.258553202,-1.402531431
1.0665077,3,1.5440409,3.2656548,0.411082282,-0.515417092
1.8796995,1,0.88222206,5.1015654,0.251307185,-1.449677595
3.9090314,2,2.2222407,6.654947,0.811953312,1.911791554
-0.45119834,2,1.9586898,8.491027,0.882334471,2.343294063
1.33829,1,3.0142624,3.0123188,0.516834961,0.110990838
2.3421502,3,0.9923497,3.7212396,0.351703353,-0.849258266
3.8162088,3,0.99211836,3.721802,0.351669376,-0.849589299
4.2158785,2,2.187209,4.7303863,0.718700064,1.315441456
0.31748033,1,2.028034,11.379914,0.015403436,-2.894808185
2.217984,2,1.4750106,9.953822,0.935379771,2.637010028
2.4441493,2,1.103793,11.211941,0.975906046,2.865648427
3.0009823,3,2.3011699,3.0555828,0.461419444,-0.235759902
1.8572167,1,2.0133002,11.558124,0.01018116,-2.925427095
7.46894,1,3.119768,3.1076066,0.554412132,0.328034579
1.0187593,1,3.111644,3.055498,0.537240413,0.235580094
0.64611864,2,2.1454203,7.6158957,0.85029401,2.148463554
0.39556736,1,2.3003027,4.1536455,0.679247876,1.074079007
-0.15144682,1,2.0517375,11.065396,0.025376601,-2.839964217
3.3996356,3,0.8941334,3.9524102,0.330997065,-0.975915056
1.308748,1,1.7813009,8.05326,0.121970023,-2.247945595
3.0707438,3,0.93964666,3.8412,0.342316141,-0.917169566
-0.16255379,1,2.9481242,3.2841313,0.59065997,0.533039759
1.4249344,2,2.1841383,4.7562666,0.719533821,1.325242102
4.9517393,2,1.9354832,8.58437,0.885326826,2.363127071
4.3451567,2,2.200535,4.6076384,0.712366219,1.267926877
0.8627678,1,1.1389482,6.073427,0.200542172,-1.753119287
2.1747046,1,1.7722979,8.025769,0.123111257,-2.2418228
-2.2906342,2,2.194837,5.858742,0.774928382,1.690781522
1.1383711,1,3.0514941,3.019557,0.522212644,0.139846205
4.9434752,3,2.7893045,3.0013657,0.494477283,-0.036954796
-0.30793357,1,2.3055375,4.140767,0.677764622,1.068067079
2.5537806,1,1.450823,7.0348587,0.16101928,-2.008695723
2.3532426,2,1.0923852,11.276923,0.977295243,2.876964303
-1.0163579,2,2.1642857,5.2182674,0.741700463,1.489384895
2.511063,1,2.391247,3.945692,0.661746015,0.972467049
2.3304732,1,1.4218714,6.930318,0.164469412,-1.98250299
4.2623706,2,2.189356,5.6766996,0.767517118,1.636062182
-0.5804286,1,2.8766234,3.3478956,0.599714269,0.589826806
3.1952903,2,2.1927407,7.231086,0.835592231,2.056960356
1.7834009,1,2.6885626,3.523534,0.622903815,0.723556526
0.091255724,1,2.7564583,3.4571667,0.614539338,0.676141098
0.9687803,1,0.9273323,5.3786254,0.238184615,-1.542279239
-0.34814715,2,2.1975453,5.9246864,0.777776203,1.710171493
1.043685,1,2.7244165,3.486591,0.618647424,0.697560815
-0.59642696,1,2.698665,3.511837,0.621844751,0.715427891
0.792135,1,1.2534475,6.443481,0.184886031,-1.855661878
3.3672915,3,0.939254,3.8423681,0.342244585,-0.917806207
2.948864,2,2.019637,8.279836,0.87354142,2.29778921
0.26464403,2,2.207257,6.023518,0.783896342,1.738826687
3.6134717,1,2.7148857,3.4980023,0.619547875,0.705692832
0.3424232,2,1.3610753,10.28019,0.947134334,2.6981828
1.9260523,3,2.0381145,3.113006,0.445215701,-0.336163745
-2.041035,1,2.5376434,3.7134035,0.640328505,0.844632147
1.4102509,1,2.0611598,9.614203,0.068104492,-2.571809427
0.44692183,2,2.1642354,5.2627115,0.743770818,1.504231263
-0.49169612,1,1.4171535,6.9058723,0.165066853,-1.976328055
1.1816379,1,1.4315317,6.971543,0.163287672,-1.992872993
-0.47521603,1,2.6213114,3.5956845,0.631278164,0.771806044
0.79552394,1,0.9372143,5.4042363,0.23601413,-1.550559927
4.0748653,1,2.3166175,4.110094,0.67564208,1.053610056
2.423356,3,1.8498143,3.156555,0.432831132,-0.395670234
1.441409,1,0.8209111,4.541448,0.287542002,-1.241550667
0.6160642,1,1.4567564,7.058701,0.16030539,-2.014621785
1.8685356,2,2.169867,5.0940456,0.737466577,1.447081841
1.7845308,2,1.7228397,9.199289,0.910019342,2.489837282
8.00321,3,1.6922729,3.211047,0.42219245,-0.459398505
3.4484603,1,1.9264187,8.752349,0.100433879,-2.398405561
2.778916,3,1.1507232,3.5170279,0.374087462,-0.719046542
2.7780313,1,1.6518117,7.593183,0.137975108,-2.143171203
4.1271205,2,2.2029102,4.58666,0.710957049,1.259626936
5.1147275,2,1.8671832,8.777781,0.893901527,2.403701448
0.17324519,2,2.1735957,4.9060802,0.727042744,1.380608632
2.721012,3,1.0067937,3.6975477,0.354153283,-0.835193161
0.85307515,2,2.183626,4.768616,0.720503652,1.329893362
2.888356,1,3.0497205,3.1953669,0.57371297,0.442003316
3.397873,2,2.195866,5.884308,0.776027818,1.69832503
4.689101,1,2.8586388,3.0001028,0.50026899,0.01013394
1.6325166,2,1.0772023,11.34198,0.979201634,2.888248677
0.41167098,1,1.0104779,5.6610107,0.221224475,-1.631260549
1.4809821,1,1.8695633,8.422642,0.109714991,-2.328656692
2.9847586,3,1.998479,3.121798,0.442672557,-0.348995589
-0.3120402,1,2.075324,10.542535,0.040226749,-2.746367606
3.6791613,3,1.9053168,3.145508,0.436660666,-0.381455093
3.0914037,2,2.0277548,8.233865,0.87238881,2.287764088
1.0754542,3,2.2466998,3.0650773,0.458025832,-0.255102559
2.538121,3,0.83981705,4.2060304,0.311245663,-1.098194143
2.622892,1,2.3511472,4.0237627,0.669441219,1.011811514
0.28381133,2,2.209749,7.0118394,0.828151052,2.002957601
0.41443676,1,1.8800437,8.480811,0.108092203,-2.341113281
-3.916978,2,2.192953,4.672416,0.715691365,1.293219382
2.6942406,3,1.6406603,3.2289348,0.418439545,-0.478471284
4.0392094,2,2.0947216,7.927335,0.860958973,2.219760106
-1.5074935,1,2.0799284,10.256939,0.048571759,-2.693870586
2.1302536,1,0.8229907,4.425028,0.293989999,-1.193745275
-0.105095625,1,2.0624623,10.856692,0.030541299,-2.802979247
-2.725734,1,2.8608162,3.3558376,0.60275302,0.596521325
-2.2062805,1,1.902259,8.586967,0.104627072,-2.363676595
3.09287,3,1.3219588,3.3779833,0.39202261,-0.614803441
0.5793874,1,2.7315485,3.4805105,0.617659315,0.693188635
3.0377078,1,1.9927694,11.788885,0.003454605,-2.964605415
1.0933431,1,1.431307,6.965325,0.163337691,-1.99131231
1.3028328,2,2.192432,5.790061,0.772066454,1.670347517
1.0493989,1,0.8600143,4.955916,0.259470761,-1.398540591
6.4962115,2,1.973662,8.440886,0.880278525,2.33257049
5.3489223,3,2.5566235,3.0188837,0.477713211,-0.137417918
-1.6053519,2,2.0606363,8.102706,0.866980017,2.258916899
3.7091691,2,2.2178705,4.4829865,0.704778548,1.217779318
3.5305471,1,3.1248345,3.083511,0.547273219,0.288983075
-1.2710392,1,1.9888487,9.0441675,0.08889475,-2.458488777
2.1770058,2,1.9410113,8.554622,0.88466303,2.35682448
0.39807582,1,2.3623397,3.9972138,0.667703596,0.998605913
1.236678,1,1.7928659,8.103731,0.120426114,-2.25914389
-1.0990171,1,3.0085588,3.010168,0.515947074,0.100836934
2.9970083,3,0.8699812,4.0466857,0.324068582,-1.023076631
-1.3023336,1,2.8367262,3.375974,0.605902221,0.613167124
1.6345731,1,2.00992,9.156175,0.08425097,-2.481163896
0.7958369,2,2.1748188,7.3694887,0.843000696,2.090332171
0.03584516,2,2.117095,7.792495,0.856659032,2.189176782
5.455136,2,2.158289,7.4962006,0.847646995,2.120424582
-0.5469012,2,2.1583352,7.4961057,0.847629617,2.120402241
1.390785,3,1.0936294,3.5733955,0.366759323,-0.757228836
-0.16424763,1,0.913817,5.3058076,0.241685637,-1.518488544
-1.7286453,1,2.056458,9.465243,0.070923192,-2.542684222
0.71909404,1,2.2440348,4.346136,0.695326644,1.16023103
5.7523947,2,2.2132535,6.1860523,0.790923072,1.784951587
0.1859076,2,2.1719909,5.4415693,0.753851651,1.562552158
2.6033921,3,0.85818607,4.0987387,0.31975289,-1.048207249
2.9316916,1,1.9066889,8.618703,0.103868612,-2.370380358
1.5003173,2,1.703252,9.246433,0.912116267,2.49928646
1.6280158,1,2.0621216,9.623617,0.067692712,-2.573638989
0.1485138,1,1.9493644,8.845238,0.096525982,-2.417692622
3.440501,1,2.0535038,11.037652,0.026235619,-2.835075348
0.39119643,1,1.4777324,7.113589,0.157912098,-2.028198439
3.4624195,3,0.8746069,4.02277,0.325269777,-1.011320827
2.0408537,2,1.372089,10.262257,0.945957666,2.694857526
1.1841943,2,1.0887952,11.300508,0.977731945,2.881060071
3.4067144,2,0.9323851,11.982534,0.999474173,2.997087719
-0.27465796,2,2.2016215,5.9532156,0.779936808,1.71849225
0.53275657,1,2.3773243,3.968012,0.664783669,0.983876093
0.087581635,2,1.0270399,11.486825,0.985846999,2.913215516
0.18785167,1,1.932566,8.771913,0.099435756,-2.402480545
0.9764358,2,2.2219205,6.6859345,0.813311877,1.919878804
0.38904178,2,1.005878,11.608626,0.988703617,2.934046125
1.238867,1,0.8332694,4.722892,0.273773591,-1.312589739
-2.7974994,1,2.7060037,3.5064337,0.620690806,0.711641593
2.5393429,2,1.6942558,9.285649,0.913022678,2.507119692
0.4747271,1,1.5751444,7.3520145,0.146919605,-2.086148212
1.6006095,2,1.6673204,9.334669,0.915908152,2.516876762
2.1870074,1,3.1041932,3.0401375,0.533028651,0.200343505
1.6430492,3,1.1660014,3.499198,0.375782026,-0.706539452
2.47399,1,3.1236644,3.0653172,0.542051581,0.255572279
2.0097227,1,1.7355438,7.8447204,0.12796685,-2.201072501
1.5789714,2,2.1687653,5.0551205,0.734799295,1.433569182
1.4585068,1,2.0204358,11.47524,0.012671286,-2.911226492
1.1426336,2,1.965214,8.477131,0.881401994,2.340327053
2.545637,2,1.3948724,10.18139,0.943614745,2.679811549
-0.026531339,1,1.9711908,8.958616,0.092423369,-2.441027792
1.8523353,3,0.99989057,3.7100368,0.353045261,-0.84263675
2.7562935,2,2.1739511,7.3717046,0.843407268,2.090862184
-0.47880983,1,2.0679972,10.746741,0.034125607,-2.783296855
3.6842437,3,2.5056767,3.023894,0.474301715,-0.154577362
4.155481,1,3.0978293,3.037795,0.531551374,0.194409443
2.6353366,2,2.2054048,7.0768466,0.829799668,2.019120288
1.6660826,2,1.373208,10.260546,0.945838138,2.694540031
2.6968017,1,2.9612327,3.0051801,0.51037637,0.071973793
2.5313377,1,1.4025366,6.852592,0.166826541,-1.962802036
5.8069,3,2.376646,3.0409667,0.466016108,-0.202402432
-1.6056895,2,2.1747432,4.891093,0.726460612,1.375170071
3.4747705,3,2.1265156,3.0889711,0.450567629,-0.298280316
1.0626779,3,0.8802926,4.0013914,0.327071166,-1.000695385
2.4527452,3,1.076705,3.5899057,0.36434168,-0.768053283
2.9371216,2,2.196177,5.9225426,0.777277533,1.709544487
-0.44771397,1,2.927856,3.302862,0.593130435,0.550328928
3.2225122,2,2.2139773,4.5125546,0.707581119,1.229859693
2.6362007,3,2.0991898,3.0975654,0.44898368,-0.312354673
4.6308684,2,1.5731183,9.622833,0.925514755,2.573486562
4.679694,2,1.8459569,8.834164,0.896425672,2.415401287
1.1649404,1,2.9705281,3.0061522,0.511426527,0.078435124
2.8887544,3,0.85533845,4.113438,0.318656918,-1.055195814
2.7200475,1,2.8953726,3.332453,0.59712534,0.576587337
2.4550512,2,2.2217555,6.6545434,0.811601474,1.91168602
3.170837,3,2.223067,3.0677,0.456473605,-0.260191838
2.2995257,2,1.5385408,9.720529,0.929029343,2.592398305
1.1475899,1,3.020277,3.0131493,0.517623461,0.114670179
1.6970241,1,1.0214907,5.7248507,0.219045505,-1.650712153
2.5833242,2,2.1735735,5.4421773,0.754391605,1.562746678
4.636699,3,2.3087676,3.0546038,0.461908762,-0.233674342
5.9347067,1,2.3034093,4.1472826,0.678095315,1.0711127
1.3315434,2,2.167206,5.3540716,0.748789273,1.534298343
0.77999187,2,2.1675134,5.3562336,0.748983769,1.535002777
3.0255294,3,2.3055058,3.0549226,0.461693551,-0.234355734
1.4722573,1,2.4625769,3.819935,0.650947733,0.905502684
4.379621,2,2.2142715,4.5097218,0.707247195,1.228707358
3.1369185,1,1.989014,11.853752,0.002429713,-2.975525492
-0.595845,1,3.1223752,3.0690885,0.542635926,0.26284694
1.9357494,2,2.113947,7.831821,0.857032439,2.198140385
-0.8593893,1,2.0636258,9.687997,0.066547444,-2.586116135
-1.1246138,1,2.0751388,10.548181,0.039913054,-2.74739521
3.9052386,1,1.7112778,7.793135,0.130825441,-2.189323008
-1.1766272,3,2.6247098,3.014026,0.482461302,-0.118431572
1.077559,2,2.183334,7.2935333,0.840410698,2.072084295
1.616724,1,2.2497835,4.3222575,0.69268341,1.149894577
2.3454795,2,2.0123532,8.315597,0.874594566,2.305557696
-6.27062,1,2.067606,10.75427,0.03381933,-2.784648943
0.37676948,1,1.1149033,6.0246296,0.203925834,-1.739146194
2.1391075,2,2.1898553,5.6770406,0.767682666,1.636166482
2.4122138,1,0.87053084,5.0242596,0.255427826,-1.422764813
-2.776938,2,2.2014208,4.5984735,0.711628934,1.264307583
-0.87346363,1,1.5368319,7.268966,0.151197451,-2.066147682
-1.3521352,1,1.8728851,8.434487,0.109233198,-2.331198644
1.1171235,1,2.0560875,10.987328,0.027405285,-2.826186
0.55668545,2,1.4749502,9.9563055,0.935381292,2.637480908
2.5601823,2,2.2164237,6.869211,0.82016653,1.967031025
1.615066,1,0.95959693,5.4609084,0.23135849,-1.568728247
2.6063502,3,2.244132,3.065155,0.457847206,-0.25525481
3.0831141,3,0.8639574,4.0693846,0.321753272,-1.034110579
2.0709074,3,1.8541857,3.1548352,0.433102815,-0.393491167
0.47010052,1,0.89604455,5.196095,0.246813509,-1.48192266
2.0408463,1,2.327338,4.08206,0.673626102,1.040221081
-2.6624672,1,3.0449462,3.0171957,0.521083299,0.13113225
2.221758,1,1.985176,11.898163,0.001247882,-2.982978797
0.7867477,2,1.4922823,9.86012,0.933711279,2.619183067
-1.3937092,1,1.9382936,8.792795,0.098478759,-2.40682264
3.0784392,2,2.1822977,5.581729,0.762167379,1.606776
4.3182487,3,1.0106343,3.6908948,0.354764946,-0.831200807
3.011932,2,0.93411005,11.976707,0.999201263,2.996115432
0.88506365,1,1.9119446,8.673408,0.102879885,-2.381891541
4.981173,1,2.9020853,3.326088,0.596354401,0.571041025
4.995015,2,2.2070847,4.5596013,0.710046338,1.248839973
-0.20826626,2,1.4338809,10.095738,0.939541374,2.663782789
1.1759607,1,2.0643003,10.82273,0.031668931,-2.796914443
0.24711329,1,2.9671285,3.269407,0.58754016,0.519044276
1.869912,1,2.3022113,4.1496477,0.678548457,1.072216243
-1.6624026,1,1.4087545,6.8665686,0.166115008,-1.966359263
2.0985837,2,2.0967307,7.911186,0.860638493,2.216119677
0.8711155,1,0.8272251,4.334567,0.299262567,-1.155234609
3.047204,2,2.1729336,5.4511876,0.754522906,1.565626931
3.5760484,3,2.2850902,3.057876,0.460394366,-0.24057442
2.200599,2,1.5832485,9.597029,0.92447664,2.568468204
0.29776883,1,0.82129216,4.54914,0.286821647,-1.244644593
1.6330068,2,2.1819844,7.3120904,0.840612154,2.076557373
1.9979222,2,2.1881094,4.7202516,0.718148602,1.311583562
3.4297304,3,1.02712,3.6632357,0.35730676,-0.814392759
2.4397583,3,0.9914322,3.7246423,0.351611116,-0.851259196
-0.24053931,1,2.841344,3.3707464,0.605524182,0.608889382
-0.5999472,2,2.2223058,6.313588,0.798550904,1.820326403
4.802475,1,2.6780362,3.5345833,0.62417557,0.731152031
1.3679959,1,2.7473915,3.464707,0.615796961,0.681694111
0.32940316,1,1.4359922,6.982434,0.162778166,-1.995603607
3.1152418,2,2.0695632,8.05957,0.865459852,2.249348856
-1.6561966,2,2.10558,7.8710756,0.858826641,2.207051341
1.026088,1,0.82181203,4.473274,0.291162007,-1.213785087
-0.4850024,1,2.2482276,4.3287005,0.693149992,1.152692818
-1.1458659,1,2.639109,3.5790663,0.628655893,0.760964084
1.806239,2,1.7651966,9.089187,0.905428144,2.467627676
0.78602034,1,2.0790894,10.075612,0.053955793,-2.660002273
3.16231,3,2.5479655,3.0194128,0.477111197,-0.13932987
2.7557824,2,1.3427819,10.34743,0.949033472,2.710614293
0.25369477,2,2.1048622,7.879372,0.858916838,2.208930106
-0.03895569,1,0.84195775,4.8677526,0.266905815,-1.366657432
-0.5587244,1,1.2981745,6.560722,0.179326494,-1.886987542
2.2866125,3,1.1750131,3.4938345,0.376919036,-0.702733565
2.6387637,3,1.4047929,3.3300025,0.399553329,-0.574458495
-0.7333852,1,1.8433478,8.329372,0.113430583,-2.308543382
2.5064952,2,2.1767259,5.503113,0.757655227,1.58212283
4.537463,3,1.0527132,3.62839,0.361201564,-0.79271059
1.1204469,1,2.9913936,3.2476873,0.58409979,0.497681895
1.6144791,2,2.1687145,5.040782,0.733921045,1.428559408
-5.912239,1,3.0914836,3.034229,0.52995122,0.185010992
1.8427389,1,3.1213658,3.0817416,0.54566353,0.285904866
2.9946828,3,2.17677,3.0793612,0.453727627,-0.281711174
7.6424522,2,2.190916,7.2434688,0.83670991,2.059968102
0.27740628,1,2.832626,3.3786168,0.606564269,0.615318407
0.31429547,1,1.7074896,7.7859473,0.131264423,-2.187680836
3.136525,3,1.2449473,3.433018,0.384450564,-0.658041043
3.5819676,3,2.6796937,3.0086656,0.486287751,-0.093088482
0.764174,2,1.4087956,10.162395,0.942135347,2.676264952
-1.4143806,2,2.2166815,6.8576374,0.81948318,1.964086948
5.580277,3,2.5398946,3.0206692,0.47659725,-0.143768071
-0.3071748,1,1.2053376,6.291405,0.19122458,-1.814223039
0.91448903,2,1.4554671,10.016364,0.93736261,2.648842117
1.4222928,1,2.079393,10.116507,0.052873283,-2.667678099
1.6006134,3,1.1034092,3.5644412,0.368121059,-0.751292955
2.6067653,2,2.1808062,4.818187,0.7235859,1.348401734
3.1826494,2,2.071955,8.044275,0.865078279,2.245946397
2.478796,3,2.6212513,3.0147812,0.482250143,-0.121578359
0.092911184,1,0.82148635,4.5663443,0.285783569,-1.251536837
5.6914444,3,2.0476599,3.1103184,0.445798144,-0.332142337
-0.19293499,2,2.1192904,7.773818,0.856280599,2.184906875
4.6647696,3,1.4688399,3.2965698,0.40495066,-0.544582145
